box,id_letter,artist,name,notes
19,ל,להקת גילגל ,,
19,ל,להקת דמול,,
19,ל,להקת ההדרים ,מבחר שירים ומחולות עם,
19,ל,להקת הזמר ,של קיבוץ העוגן צבע אחר,
19,ל,להקת הזמר ,של קיבוץ העוגן עלי שיר,
19,ל,להקת הטיילת,,
19,ל,לקוצרים הידד ,,
19,ל,להקת ישיבת התפוצות, בואי כלה,
19,ל,להקת ישיבת התפוצות, דויד מלך ישראל חי,
19,ל,להקת ישיבת התפוצות ,מלווה מלכה,
19,ל,להקת ישיבת התפוצות ,בשער התשובה,
19,ל,להקת ישיבת התפוצות ,ארץ אבותינו,
19,ל,להקת כוכב הזהב אודרדלה,,
19,ל,להקת כרמון,שירי עם עם להקת כרמון,
19,ל,להקת כרמון ,שירי עם בביצוע להקת כרמון כפול,
19,ל,שירי עם להקת כרמון,,
19,ל,להקת כרמון ,chants des sabras,
19,ל,להקת כרמון ,יזראל סינג,
19,ל,להקת כרמון ,סונג אוף דה סברס,
19,,יונתן כרמון,גרנד מיוקל הול ביזראל,
19,ל,להקת מאור ,שיעור מולדת,
19,ל,להקת נעמת ,סיבוב ראשון,
19,ל,להקת פיקוד דיזינגוף,,
19,ל,להקת פיקוד דיזינגוף ,מערכונים,
19,ל,להקת צופי תל אביב,,
19,ל,להקת שיבת ציון,,
19,ל,להקת שלהבת,,
19,ל,"לואיג""י אליל הנוער",,
19,ל,לואיגי מאמה רוזה,,
19,ל,לובנגולו מלך זולו,,
19,ל,אלי לוזון ,איזו מדינה,
19,ל,שמעון לוזון ,פעם שלי פעם שלו,
19,ל,שרה אוסנת הלוי ,ירושלים,
19,ל,אוהלה הלוי,ניו סונג אוף יזראל,
19,ל,אוהלה הלוי ,וויס אוף יזראעל,
19,ל,אוריה הלוי,בלול של נאווה,
19,ל,אושיק לוי,קצת שקט,
19,ל,אושיק לוי,הייתי גבר,
19,ל,אושיק לוי ,איפה טעינו מהדורה חדשה,
19,ל,אושיק לוי ,חדש וקצת ישן,
19,ל,אושיק לוי ,בקצה ילדות,
19,ל,ארז הלוי ,הלילה,
19,ל,ארז הלוי ,הלילה מהדורה חדשה,
19,ל,זוהר לוי, זוהר,
19,ל,יסמין לוי,la ganderia,
19,ל,יצחק לוי ,בשירת יהודי ספרד,
19,ל,יעל לוי ,תמונה,
19,ל,יעל לוי ,אהבת צעצוע,
19,ל,יעל לוי ,אל תקנה לי ורד,
19,ל,יעל לוי,בלדה לנאיבית סינגל,
19,ל,מאיר לוי,מקבלת אחיעזר,
19,ל,מאיר לוי,סונגס אוף דהאוריינט,
19,ל,מאיר לוי,ירושלים של גולד,
19,ל,נתי לוי ,אש,מבוקש
19,ל,נתי לוי,שלום נערתי,
19,ל,עופר לוי,אהבה אמיתית,
19,ל,שם טוב לוי,מצב רוח,
19,ל,שם טוב לוי,התעוררות,
19,ל,שם טוב לוי,נעימות מולדת,
19,ל,שם טוב לוי,שוחד,
19,ל,שם טוב לוי,אבי לייבוביץ אורקסטה בחברה טובה,
19,ל,לוליק,שר לורקה,
19,ל,לויד גימי 1977,,
19,ל,לויט רוס,רמפה רמפה,
19,ל,לויט רוס ,עם הלהיטים קמנגי ארקדש,
20,ל,יעל נחשון לוין,,
20,ל,לולה מרס ,רמבר רוזס,
20,ל,לולה מרס,someday tomorow maybe,
20,ל,lola mars,shot shot cherry,
20,ל,מוריס לוסקי ,שירים במארוקאית,
20,ל,לופו שירים מהסרט,,
20,ל,לופז שמונה מאות שנה למוסיקה עברית,,
20,ל,לאה לופטין ,קו הטירוף,נדיר
20,ל,חיים לוק,שירי ידידות,
20,ל,לזכר- מנגינות לימי זיכרון ואבל,,
20,ל,לחיות עוד קיץ ,,
20,ל,לחיי הספינות שבדרך,,
20,ל,עברי לידר ,דיסקו סינגל,
20,ל,דני ליטני,יחס חם,
20,ל,דני ליטני,הבזאר הגדול,
20,ל,ליטר שפיך ,,
20,ל,לילי גל תורן וגיא לוי,,
20,ל,לילי פרנקו,אפשר לראות דגים,
20,ל,לילי פרנקו,יפה ושלווה,
20,ל,לילה טוב- שירי ערש,,
20,ל,ליל מחתרות,,
20,ל,לילות רוסיה הקסומים,,
20,ל,לילך,גינגי שירים שאני אוהבת לשיר,
20,ל,לילך הגינגית תקליט מתוק,,
20,ל,נחמה ליפשיץ,רסיטל תקליט רוסי,
20,ל,נחמה ליפשיץ,איך זינג פאר אייך,
20,ל,נחמה ליפשיץ ,הופעה פומבית ראשונה,
20,ל,נחמה ליפשיץ ,תקליט עם חוברת מהדורת ספר,
20,ל,שרון ליפשיץ ,קולנוע,
20,ל,שרון ליפשיץ ,שתי בובות על חוט,
20,ל,ציונה לירון ,הבה נשחקה,
20,ל,גי למוטה ,ככה שמעתי,
20,ל,גי למוטה ,ברנד ניו גויסט,
20,ל,גי למוטה,סוזום,
20,ל,למנצח ,,
20,ל,למרוסיה באהבה,,
20,ל,חנה לסלאו ,בחיוך ישיר,
20,ל,חנה לסלאו ,סבתא זפתא,
20,ל,אלי לפיד,הולכת אחריי,
20,ל,לקט מזרחי,,
20,ל,לקט מהמצעד,,
20,ל,לקראת ארוויזיון 81,,
20,ל,לקראת אירוויזיון 82,,
20,ל,לקראת אירוויזיון 83,,
20,ל,לקראת אירווויזיון 85,,
20,ל,קדם אירווויזיון 1986,,
20,ל,קדם אירוויזיון 1987,,
20,ל,לרוז ,,
20,ל,לשנה הבאה בירושלים,,
20,ל,לשיר כמו גדול כוכבים לארז,,
20,ל,לשיר כמו גדול מספר 3,,
20,מ,100 שירים ראשונים,,
20,מ,מאוצר השירה העברית,,
20,מ,מאחורי הסורגים,,
20,מ,מאחורי הצלילים ,,
20,מ,מאחורי הצלילים 1984,,
20,מ,מאי תוך כדי,,
20,מ,מאיר מאיר,,
20,מ,נילי המאירי ,מספרת על האתון אברה,
20,מ,עוזי מאירי ,זמר הבאנו,
20,מ,מרקי פנק דה מיסטרי אוף מורידילייר,,
20,מ,מרקי פנק ,אינסטינקט,
20,מ,מאמי מהדורה חדשה,,
20,מ,מארש דונדורמה,,
20,מ,מבחר הפזמון העברי,,
20,מ,מבחר להיטי ישראל,,
20,מ,מבחר להיטי ישראל 2,,
20,מ,מבחר שירי ילדים,,
20,מ,מבחר שירי ילדים 37 שירים,,
20,מ,מבחר שירי ילידים כבקשתך 41 שירים,,
20,מ,מבחר שירי ילדים כבקשתך מספר 2,,
20,מ,מבחר שירי שבת ושירים חסידיים,,
20,מ,מבחר שירים לאמיר ואפרת,,
20,מ,מבחר שירים תימניים עם אורי שבח ורמי דנוך,,
20,מ,המגבית היהודית המאוחדת the night shall shune as the day,,
20,מ,המגבית היהודית אם אשכחך ירושלים,,
20,מ,המגילה איציק מאנגר באידיש,,
20,מ,המגילה אידיש ואנגלית,,
20,מ,המגילה 83 סרט,,
21,ל,ליז מגנס ,סולו ארגוב,
21,ל,ליז מגנס ,כול מה שיש,
21,מ,מגפיים מגף אחד חלוץ,,
21,מ,צרלי מגרה ,tomorows gon,
21,מ,צרלי מגרה ,da abtomatic,
21,מ,צרלי מגרה,love polis,
21,מ,צרלי מגרה,בום צאק בום בום,
21,מ,צרלי מגרה ,the end of teenage,
21,מ,צרלי מגרה ונערת ההפקר,,
21,מ,דני מדר ,אל תיקח ללב,
21,מ,מה הדעווין שלך כול להיטי החאפלה,,
21,מ,מה טוב יחדיו בית הספר עמק הירדן,,
21,מ,מוני ובראבא ,מה שיהיה יהיה,
21,מ,מהו גז לאונרד ברנשטיין,,
21,מ,mujahideen dead language,,
21,מ,mer+or,,
21,מ,מוכרת הסברים,,
21,מ,לווריאטי באהבה אוסף,,
21,מ,המולוך מלך עכברוש,,יקר
21,מ,מוניקה סקס ,פצעים ונשיקות,
21,מ,מוניקה סקס,חיות מחמד,
21,מ,מוסטקי,איש באר שבע,
21,מ,להקת מוסקבה,צרנוביל  סינגל,נדיר
21,מ,להקת מוסקבה,רוברט ,נדיר
21,מ,ללהקת מוסקבה,שלושה שירים,נדיר
21,מ,מוסקבה ,1986,נדיר
21,מ,מוסקבה,כבישים שרופים,
21,מ,אריה מוסקונה,אין כיסוי,
21,מ,מועדון החתול שמיל,,
21,מ,מועדון הצועני השורק,,
21,מ,מועדון התיאטרון החיפאי היסטוריה בגרוש,,
21,מ,יסמין מועלם,אין עולם,
21,מ,שמעון מור עם להקת מוניטין,,
21,מ,שמעון מור סטברוס עם להקת מוניטין,,
21,מ,מורשה שירי הווי וטקס של קהילות בישראל,,
21,מ,המורשת המוזיקלית של יהודי בבל(כולל דויד אלחכוותי),,
21,מ,מושיק מזמור שיר,,
21,מ,מזמורים שירת ספרד קודש וחול,,
21,מ,מזל טוב דורון מזר,,
21,מ,מזרח,,
21,מ,מחוללי הכרמל,,
21,מ,מחשבות שאינן רוצות לישון,,
21,מ,אבי מטוס ,לוקח את היום לאט,
21,מ,אבי מטוס ,מהדורת 2019,
21,מ,יחזקאל מטרי ,בסלסולי תימן,
21,מ,יחזקאל מטרי, אהבת תימן,
21,מ,מיטב השירים הגדולים - ישראל,,
21,מ,שמשון מיאל ,פרדס הגחלים הלוחשות,
21,מ,שמשון מיאל ,אמסטרדם לנואייבה,
21,מ,מיהו יהודי- רוקד דיסקו ישראלי,,
21,מ,גילי מיילי ,למה סמבה תקליט שדרים,
21,מ,מיין שיינע ליידי גבירתי הנאווה באידיש,,
21,מ,"ג""קי מייקה",בואי ונשירה,
21,מ,"ג""קי מייקה",מכתב החייל,
21,מ,"ג""קי מייקה",ימי נעוריי,
21,מ,"ג""קי מייקה",שירו ביחד,
21,מ,גקי מייקה, שר לך אימא,
21,מ,גקי מייקה,היו זמנים,
21,מ,זקי מייקה,מאדונה,
21,מ,זקי מייקה,שש עשרה מלאו לנער,
21,מ,זקי מייקה,אינשאללה ,נדיר
21,מ,זקי מייקה,הביתה לשדרים בלבד,נדיר
21,מ,מייקי,אקורד ראשון,
21,מ,רבקה מיכאלי,שעות נוספות,
21,מ,רבקה מיכאלי,כאן,
21,מ,רבקה מיכאלי,הרחוב שלנו,
21,מ,רבקה מיכאלי,בעיר העתיקה,
21,מ,רבקה מיכאלי,שירים במיץ,
21,מ,מיכאליס,(קוליפון),
21,מ,יאיר מילר,לקט משירי יאיר מילר,
21,מ,יאיר מילר,שירים 64-79,
21,מ,סוזי מילר ורוברט הרובוט ,שירו שיר,
21,מ,סוזי מילר,הבה נטייל בארץ,
21,מ,מיכל,,
21,מ,עידו מימון ,פסטיבל מסמפלי סימפולים,
21,מ,מינימל קומפקט,,
21,מ,מינימל קומפקט ,live,
21,מ,מינימל קומפקט,static dancig,
21,מ,מינימל קומפקט,raging souls,
21,מ,מינימלקומפקט,נקסט טיים איז ריל,
21,מ,מינימלקומפקט נקסט ,טיים איז ריל עטיפה אחרחת,
21,מ,מינימל קומפקט,the figure one cuts,
21,מ,מינימלקומפקט, one by one,
21,מ,מינימלקומפקט,lowlands flight,
21,מ,מינימל קומפקט,creation is perfect,
22,מ,מיסטר הארי ,אל תשכחי אותנו,
22,מ,מיסטרי הארי ,אולי עכשיו סינגל,
22,מ,דורון מירן,החלום שלי,
22,מ,דורון מירן,בואי ונאהב,
22,מ,דורון מירן,איתך הלילה,
22,מ,מילי מירן,התחלה טובה,
22,מ,מילי מירן,הו מרגנית,
22,מ,מישראל באהבה,,
22,מ,מכבי תל אביב- צ ס ק א,,
22,מ,מכבי תל אביב אלופת אירופה,,
22,מ,המכשפה,הצגה,
22,מ,המכשפות,עד העונג הבא,
22,מ,מכת שמש,שר יובל בנאי,נדיר
22,מ,מכתב למארק שאגאל,,
22,מ,מלחמת ששת הימים,כתבי קול ישראל וגלי צהל במערכה,
22,מ,מלחמת ששת הימים,אנגלית תקליט 1,
22,מ,מלחמת ששת הימים,אנגלית תקליט 2,
22,מ,מלחמת ששת הימים,בסיפור ושיר הכלב נונו יוצא למלחמה,
22,מ,מלחמת ששת הימים,ביידיש di 6 togika mulchome,
22,מ,שירי המלחמה והניצחון,,
22,מ,שירי מלחמת ששת הימים,צנחן,
22,מ,שירי מלחמת הקודש יוני 1967,,
22,מ,מלחמת ששת הימים,ניצחון ישראל 1967,
22,מ,המלחמה האחרונה יום כיפור,,
22,מ,שירי מלחמת יום הכיפורים,,
22,מ,שירי מלחמת יום הכיפורים,תמונת בול,
22,מ,שירים לאחר מלחמת יום הכיפורים,,
22,מ,מלחמת יום הכיפורים,בערבית מוגרבית,
22,מ,המלחמה לשלום,,
22,מ,אני מבטיח לך משירי המלחמה האחרונה,,
22,מ,מלחמה ושלום,,
22,מ,המלך מתי סרי אל נבקש,מחזמר מחיי זהר ארגוב,
22,מ,המלך שלחת,,
22,מ,מלך היהודים החברה הגבוה,,
22,מ,מלך היהודים בוגד,,
22,מ,המלך ואני ,רבקה רז,
22,מ,המלך מתיא הראשון,הצגה,
22,מ,מלכיאל גמד היער,,
22,מ,מלכת האמבטיה,מקורי עם תוכניה,
22,מ,מלכת האמבטיה,מקורי תווית אדומה,
22,מ,מלכת האמבטיה,מחודש וחתום,
22,מ,איציק מנגר ,קורא איציק מנגר,
22,מ,איציק מנגר ,ערב איציק מנגר,
22,מ,עמוס מלר,חליליות,
22,מ,מלכת הכביש,סרט,יקר!
22,מ,ממעדני המזרח,,
22,מ,מנגו,,
22,מ,המנגינה לעולם נשארת,,
22,מ,המנגינה לעולם נשארת,שירים שאהבנו מתכנית הרדיו,
22,מ,מנגינות בשירה,,
22,מ,מנדולין טו,צמד,
22,מ,יובל מנדלסון,המסע לפולין,
22,מ,אהוד מנור,אני שלך ואת שלי,
22,מ,אהוד מנור,חלומות שמורים,
22,מ,אהוד מנור,מדינת הילדים,
22,מ,אלכס מנס,רוק אנד רול מכני,
22,מ,מסביב למדורה,,
22,מ,איתן מסורי,מלב אל לב,
22,מ,איתן מסורי,לפני שנה,
22,מ,איתן מסורי,המון דברים,
22,מ,איתן מסורי,אני אוהב את החיים האלה,
22,מ,איתן מסורי,נושא לשיר,
22,מ,איתן מסורי,שירי כחול לבן,
22,מ,איתן מסורי,שירי כחול לבן תקליט שדרים,
22,מ,איתן מסורי,ינואר פברואר,
22,מ,איתן מסורי,משירי ארץ ישראל היפה,
22,מ,איתן מסורי,משירי נתן יהונתן,
22,מ,איתן מסורי,מוזיקה,
22,מ,מסיבה של עננים,,
22,מ,מסיבת האוז ים תכונית,,
22,מ,מסיבת החיות,,
22,מ,מסיבת ריקודים לילדים,,
22,מ,מסיבת ריקודים ישראל,,
22,מ,דני מסנג,אלבום ראשון,
22,מ,דני מסנג,און סילבר ווינגס,
22,מ,מסע אלונקות,,
22,מ,מסעות בנימין השלישי,,
22,מ,המסך הלבן,המם אותי,
22,מ,המסך הלבן,סקס סמים ופלסטין,
22,מ,מעגל הגיר הקווקזי,ככה זה,
22,מ,מעגלים,שירי בית כנסת,
22,מ,מעלה קרחות,,
22,מ,מעמידי הפינים,סינגל,
22,מ,מעשה בחייל,,
22,מ,המפוזר מכפר עזר,,
22,מ,המפשעות,,
22,מ,המפשעות,למפשעות אין אחות,
22,מ,מציאות,,
22,מ,מציאות,דור ההמשך,
22,מ,מצלילי המזרח,,
22,מ,מצעד החיות,,
22,מ,מצעד כוכבי המזרח,,
22,מ,מצעד הכוכבים,,
22,מ,מצעד הכוכבים,אדום,
22,מ,מצעד המצעדים,רשת ג' 1,
22,מ,מצעד המצעדים,רשת ג' 2,
22,מ,מצעד המצעדים,רשת ג' 3,
23,אבא עוד צריך לסדר,,,
24,מ,מצעד המרגנית,גלי צהל,
24,מ,מצעד המרגנית ,רגיל,
24,מ,מצעד הפזמון,,
24,מ,מצעד פזמוני השנה,,
24,מ,מצעד הפזמונים,הד ארצי 1,
24,מ,מצעד הפזמונים,הד ארצי 2,
24,מ,מצעד הפזמונים,הד ארצי 3,
24,מ,מצעד הפזמונים,הד ארצי 4,
24,מ,מצעד הפזמונים,הד ארצי 5,
24,מ,מצעד הפזמונים,הד ארצי 6,
24,מ,מצעד הפזמונים,הד ארצי 7,
24,מ,מצעד הפזמונים ,העברי,
24,מ,מצעד הפזמונים ,תשכט,
24,מ,מצעד הצמרת ,1970,
24,מ,מצעד הצמרת ,מס 2,
24,מ,מקהלה עליזה,,
24,מ,מקהלה עליזה לחגים,שירים וסיפורים לפסח,
24,מ,מקהלה עליזה לחגים,סוכות ושמחת תורה,
24,מ,מקהלה עליזה לחגים,ליום העצמאות,
24,מ,מקהלת האיחוד בקונצרט,,
24,מ,מקהלת הגברים רמת גן,,
24,מ,מקהלת הגברים של גרציאני,,
24,מ,מקהלת הגליל המערבי ,קונצרט,
24,מ,מקהלת הילדים של כפר הנוער הדסים,שירי חגים,
24,מ,מקהלת המורמונים,דרום קליפורניה,
24,מ,מקהלת העפרוני,,
24,מ,מקהלת הקיבוץ הארצי,רונו נא,
24,מ,מקהלת לב רן,בין קודש לחול,
24,מ,מקהלת מועצת פועלי חיפה,בניצוח עמוס מלר,
24,מ,מקהלת נוער אגודתי,יבנה המקדש,
24,מ,מקהלת פעמונים,,
24,מ,מקהלת צדיקוב,מבחר שירי פולקלור,
24,מ,מקהלת צדיקוב,במבחר שירי פולקור מהדורה באנגלית,
24,מ,מקהלת צדיקוב,שבת בשיר ובסיפור,
24,מ,מקהלת צדיקוב,שירי ערס,
24,מ,מקהלת צדיקוב,פסח ואביב,
24,מ,מקהלת הילדים על שם צדיקוב,ניסוחו של לסלו רוט,
24,מ,מקום ליד הים,שירים מתוך הסרט,
24,מ,ג'קי מקייטן,מאנטזת,
24,מ,ג'קי מקייטן,הקסם השחור,
24,מ,ג'קי מקייטן,במיטב שירי חפלה,
24,מ,ג'קי מקייטן,בלב שמח,
24,מ,ג'קי מקייטן,שובר הלבבות,
24,מ,ג'קי מקייטן,התגשמות,
24,מ,ג'קי מקייטן,לילדים,
24,מ,מקס ומוריטץ,מיקי גבריאלוב,
24,מ,מקסימום ארבע,,
24,מ,עמיקם מרבך,,
24,מ,שאול מרגלית,שירים של רוח וים,
24,מ,שאול מרגלית,בחלומות הדרקון,
24,מ,גיא מרוז,עם גל שקט,
24,מ,גיא מרוז,ילד פלא,
24,מ,חנה מרון מספרת,הקוסם מארץ עוץ,
24,מ,חנה מרון מספרת,פינוקיו וכיפה אדומה,
24,מ,חנה מרון מספרת,סיפורי בלט,
24,מ,מנחם מרחום,לאור הזכרונות,
24,מ,מרי פופינס,צלילי המוזיקה,
24,מ,מרמרה סטרייסנד,,
24,מ,מרסדס בנד,המרסדס 2,
24,מ,אביבה מרקס,מתוק מיין,
24,מ,אלי משה ,השנים חלפו,
24,מ,חיים משה,תודה,
24,מ,חיים משה,אהבת חיי,
24,מ,חיים משה,תן לזמן ללכת,
24,מ,חיים משה,כל נדרי,
24,מ,חיים משה,צעד תימני,
24,מ,חיים משה,שירים לתוך הלילה,
24,מ,חיים משה,שבח אשיר,
24,מ,חיים משה,להיות זמר,
24,מ,חיים משה,חפלה שירי כיף ומצברוח,
24,מ,חיים משה,ממעמדי קראתיכה,
24,מ,חיים משה,חיי לאהבה,
24,מ,חיים משה,עוד יום עולה,
24,מ,חיים משה,נשבע,
24,מ,משהו טוב לילדים,,
24,מ,משהו לא נורמאלי,,
24,מ,משוררים קוראים,,
24,מ,משחקצב,,
24,מ,משטרת ישראל המשמר האזרחי,,
24,מ,משינה,אוהב אותך מישל סינגל,
24,מ,משינה,ברחובות שלנו סיגנל,
24,מ,משינה,אנגלית סינגל,יקר
24,מ,משינה,שלג צח,
24,מ,משינה,מפלצות התהילה,
24,מ,משינה,העמותה לחקר התמותה,
24,מ,משינה ,גבירותי ורבותי משינה,
24,מ,משינה,להתראות נעורים שלום אהבה,
24,מ,משינה,הקופים,
24,מ,משינה,פחי שואו,
24,מ,משירי ארץ ישראל היפה,גברת תפוח,
24,מ,משירי ארץ ישראל הישנה,,
24,מ,משירי העפלה וחייל הים,,
24,מ,מתדיראן באהבה,,
24,מ,מתי פלטה,בשירי עמים,
24,מ,מתנה לילדים,אסתר סופר ונחמה הנדל,
30,נ,נאדיה הסרט,גידי גוב שוב נפגשים,
30,נ,נאסר אדין,עם תוכניה,
30,נ,עוזי נבון ומכרים,,
30,נ,עוזי נבון ,בזמנו,
30,נ,עוזי נבון ,החוויות לכל החיים,
30,נ,עוזי נבון,למה לא עכשיו,
30,נ,רותי נבון,,
30,נ,רותי נבון,כפול מהדורה חדשה,
30,נ,12 הנבחרים,תשל''א,
30,נ,נגבה,חג ה40 לנגבה נתיב הקוצרים,
30,נ,נדיר 1,אוסף עם יהורם ארבל תל אביב גוט סול,
30,נ,נדיר 2,תריפונס,
30,נ,נדיר 3,,
30,נ,נדיר 4,,
30,נ,נוודי האוכף,,
30,נ,נונו,סטאטוס,
30,נ,יעקוב נווה,לחם עבודה ושעשועים,
30,נ,מוטי נוטע,מרגע לרגע,
30,נ,מוטי נוטע,במזל עקרב,
30,נ,מוטי נוטע,שתיים בלילה,
30,נ,נוער שוליים,ציירי לך שפם,
30,נ,נוער שוליים,גובנייל דלקנסס,
30,נ,נוער שוליים,זה עושה לך את זה,
30,נ,נוער שוליים,צרי לך שפם סינגל,
30,נ,נוער שוליים,אמסטרדם סינגל,
30,נ,נוער שוליים,ענוג סינגל,
30,נ,נוער שוליים ,רדיו גמדיו סינגל,
30,נ,נוער שוליים,מותק סינגל,
30,נ,נוער שוליים,שמור עלי סינגל,
30,נ,עקיבא נוף, הבוקר שאחרי,
30,נ,עקיבא נוף,לאורך חופים רחוקים,
30,נ,נורית,שירים מתוך הסרט,
30,נ,נוסעי המגבהת,הקסטה,
30,נ,נוסעי המגבהת,מי רצח את אגנתה פאלסקוג,
30,נ,נוסעי המגבהת,לגור איתו סינגל,
30,נ,צביקה פיק ונוסעי המגבהת,למה לא סינגל,
30,נ,נוסעי המגבהת,בום וטראח סינגל,
30,נ,נוסעי המגבהת,נגד כיוון הזיפים,
30,נ,נוסעי המגבהת,הבא בתור הוא סוס סינגל,
30,נ,נוסעי המגבהת,איש קופה ומסשאית,
30,נ,נוסעי המגבהת,אני טקסט פוליטי סינגל,
30,נ,נוסעי המגבהת,עם מלכיאל גרוסמן אני טקסט פוליטי דנסקמיקס,
30,נ,נוסעי המגבהת,לייב בבית שמש סינגל,
30,נ,בנימין נחום, שירה תימנית מקורית,
30,נ,בנימין נחום,שירי תימן ירוק,
30,נ,בינמין נחום,שירה תימנית מקורית שחור,
30,נ,בנימין נחום,שירה תימנית מקורית כחול,
30,נ,שלום נחום,ממרחים עם שלום נחום,נדיר ביותר
30,נ,נחל עוז,טיול משק עם חברות הזמר של נחל עוז,
30,נ,נחליאלי קטן,שירים של סתיו וחורף,
30,נ,נעימות פולקלור יהודיות ממזרח ומערב בביצוע תזמורתי,,
30,נ,נגוני שמחה וריקוד של החסידים,,
30,נ,דיויד נידם,שירים במרוקאית,
30,נ,ניחוחי חציר 1972,,
30,נ,ניחוחי חציר 1971,בלדה לקיבוצניק,
30,נ,ניחוחי חציר 3-4,,
30,נ,ניחוחי חציר,נעימות של ארץ ישראל,
30,נ,נינו ניקולאידיס,טרמה טה פרפונה  יוונית,
30,נ,נינו ניקולאידיס,,
30,נ,נינו ניקולאידיס,נינו,
30,נ,נינו ניקולאידיס,תמיד בתוך ליבך,
30,נ,ניקו טין,,
30,נ,יאיר ניצני,האשם תמיד רוצה להתקדם,
30,נ,יאיר ניצני,האשם תמיד אולוויז פול,
30,נ,יאיר ניצני,האשם תמיד גרסת פראייר רוק,
30,נ,יאיר ניצני,האשם תמיד הסקס משמין,תקליטון מוניטין
30,נ,עופר ניסים,און ויניל,
30,נ,עופר ניסים,שלומית אהרון רמיקס,
30,נ,אחינועם ניני,לטרס טו בך,
30,נ,אחינועם ניני,אפטרולג'י,
30,נ,אחינועם ניני,הופעה חיה,
30,נ,נייג'ל האדמור,לסובב את הגוף,סינגל
30,נ,נייג'ל האדמור,חומוס מטמטם,
30,נ,איתמר ניומן,את שמך בלילות,סינגל
30,נ,ניקוי ראש,והחברה' שרים שירים שובבים,
30,נ,ניקוי ראש,מבחר קטעים מתכנית הטלוויזיה,
30,נ,ניקולאס,כוכב הזמר היווני תורכי,
30,נ,ניקולאס,אריך נגן 2,
30,נ,ניקולאס,סלוניקי,
30,נ,ניקולאס,ילדי העולם,
30,נ,נירו,,
30,נ,נכי נאצה,משום מקום אל תוך כלום,
30,נ,רפי נלסון,טאבה סבבה,
30,נ,יוני נמרי,אחד מול אחד,"כולל צעיף בד, הקדשה לצדי צרפתי"
30,נ,יוני נמרי,שקט מעולם אחר,
30,נ,יוני נמרי,גבר מאוהב,
30,נ,יוני נמרי,גלים קטנים,סינגל
30,נ,יוני נמרי,שלי שלי,סינגל
30,נ,נס בעיירה,שירי הסרט,
30,נ,הנסיך הקטן,שירים מההצגה,
30,נ,הנסיכה האמריקאית,ההצגה,
30,נ,הנסיכה והרועה,הצגת ילדים,
30,נ,נסיעה מדומה,ערב שירי לאה גולדברג,
30,נ,ירמי נעים,מורן,
30,נ,נענע,אוסף מספר 1,
30,נ,נפתלי,לזכר נפתלי פורת,
30,נ,ארז נץ,נצא לטיול בישראל עם שרה פיינשטיין,
30,נ,נצאה במחול 1,יעקב לוי,
30,נ,נצאה במחול 2,יעקב לוי,
30,נ,אפי נצר,שירה בציבור,
30,נ,אפי נצר,הבה נשירה,
30,נ,אפי נצר,הבה נשירה הקלטה חיה,
30,נ,אפי נצר,הבה נשירה מספר 3,
30,נ,אפי נצר,וחבורת בית רוטשילד,
30,נ,אפי נצר,מבחר ריקודי עם עם להקת מחול,תקליט כפול
30,נ,אפי נצר,האמיני יום יבוא,
30,נ,אפי נצר,אני ושירי,
30,נ,אפי נצר,דיס איס ישראל,
30,נ,אפי נצר,שירים חסידיים ושירי שבת 1,
30,נ,אפי נצר,שירים חסידיים ושירי שבת 2,
30,נ,אפי נצר,שירים חסידיים ושירי שבת 3,
30,נ,אפי נצר,שירים חסידיים בצרפתית,
30,נ,עומר נצר,,
30,נ,נקמת הטרקטור,זכות הזעקה,
30,נ,נקמת הטרקטור,סביב סביב מהדורה חדשה,
30,נ,נקמת הטרקטור,ארונות מטבח,
30,נ,נקמת הטרקטור,מה לאהובי,
30,נ,נקמת הטרקטור,קיר,
30,נ,נקמת הטרקטור,מטבח אקוסטי,
30,נ,נקמת עוללים,הוון לי חברים של דורון,
31,נ,נרקודה,מספר 1,
31,נ,נישואין נוסח גירושין,מערכונים,
31,נ,נישואין נוסח גירושין,שירים,
31,נ,הנשמות הטהורות,,
31,נ,הנשמות הטהורות,טעם של פעם,
31,נ,שולי נתן,שירים עבריים,
31,נ,שולי נתן,מתי היום,
31,נ,שולי נתן,טיול,
31,נ,שולי נתן,שושנה שחורה,
31,נ,גילי נתנאל,ימים יפים,
31,נ,נתנאלה,שיר היונה,
31,נ,נתנאלה,אל ארצי,
31,ס,סאבי,לאלה ששכחו מהי אהבה,
31,ס,סאונד,בית ספר לטכנאי קול,
31,ס,סאונד,הקלטות מהקורס לטכנאי קול,
31,ס,סאונד 87,הפקה מוסיקלית קורין אלאל,
31,ס,סאונד 4,,
31,ס,סאונד ,להקת מולד,
31,ס,סאלח שבתי,הסרט תקליט אמריקאי,
31,ס,סאלח שבתי,המחזמר עם תוכניה,
31,ס,אריס  סאן ,הלהיטים הגדולים כתוב באנגלית,
31,ס,אריס סאן,12 שירים ים תיכוניים,
31,ס,אריס סאן,בוםפאם,
31,ס,אריס סאן,צלילי אהבה,
31,ס,אריס סאן ותזמורתו,,
31,ס,אריס סאן,צלילי הים התיכון,
31,ס,אריס סאן,שירים עבריים,
31,ס,אריס סאן,דרינגי דרינגי,
31,ס,אריס סאן,16 להיטים יווניים,
31,ס,אריס סאן,קולות ברוח,
31,ס,אריס סאן,אני אוהב אותך,
31,ס,אריס סאן,הוקלט ביוון,
